Date,Equipment_ID,Reason,Downtime_Hours
2025-10-07,TR007,Operator Delay,5.0
2025-10-07,TR008,Maintenance,4.6
2025-10-07,TR009,Maintenance,7.5
2025-10-07,TR015,Weather,1.4
2025-10-07,TR018,Refueling,5.3
2025-10-07,EX001,Weather,5.2
2025-10-08,TR002,Operator Delay,3.8
2025-10-08,TR003,Operator Delay,4.7
2025-10-08,TR005,Refueling,7.5
2025-10-08,TR007,Weather,1.8
2025-10-08,TR009,Weather,5.0
2025-10-08,TR015,Weather,6.5
2025-10-08,TR017,Refueling,5.4
2025-10-08,TR018,Maintenance,6.4
2025-10-08,TR019,Refueling,2.8
2025-10-08,EX002,Weather,0.7
2025-10-08,EX003,Weather,3.9
2025-10-08,EX004,Breakdown,3.6
2025-10-08,DR002,Maintenance,7.8
2025-10-09,TR003,Refueling,7.7
2025-10-09,TR005,Breakdown,1.0
2025-10-09,TR008,Breakdown,5.1
2025-10-09,TR013,Breakdown,1.2
2025-10-09,TR015,Weather,6.5
2025-10-09,TR020,Weather,6.1
2025-10-09,EX003,Weather,0.6
2025-10-09,EX004,Refueling,6.3
2025-10-09,DR002,Breakdown,6.3
2025-10-09,DR003,Maintenance,6.6
2025-10-10,TR002,Maintenance,1.1
2025-10-10,TR005,Refueling,3.2
2025-10-10,TR009,Weather,1.1
2025-10-10,TR010,Operator Delay,2.9
2025-10-10,TR011,Breakdown,6.7
2025-10-10,TR018,Breakdown,3.1
2025-10-10,TR019,Refueling,3.4
2025-10-10,TR020,Breakdown,5.3
2025-10-10,DR001,Refueling,2.5
2025-10-11,TR002,Breakdown,5.4
2025-10-11,TR006,Refueling,3.4
2025-10-11,TR009,Breakdown,2.0
2025-10-11,TR010,Refueling,7.0
2025-10-11,TR014,Operator Delay,7.3
2025-10-11,TR015,Breakdown,1.0
2025-10-11,TR019,Weather,7.7
2025-10-11,DR001,Maintenance,0.8
2025-10-11,DR003,Weather,5.2
2025-10-12,TR004,Maintenance,4.5
2025-10-12,TR017,Maintenance,7.4
2025-10-12,TR019,Maintenance,4.4
2025-10-12,EX002,Refueling,5.8
2025-10-12,EX004,Operator Delay,6.4
2025-10-12,DR002,Weather,3.3
2025-10-12,DR003,Operator Delay,3.9
2025-10-13,TR005,Refueling,1.9
2025-10-13,TR010,Maintenance,5.0
2025-10-13,TR012,Operator Delay,2.3
2025-10-13,TR013,Maintenance,4.1
2025-10-13,TR016,Operator Delay,6.8
2025-10-13,EX002,Weather,1.1
2025-10-13,DR002,Operator Delay,3.8
2025-10-13,DR003,Operator Delay,3.8
2025-10-14,TR004,Maintenance,2.7
2025-10-14,TR005,Maintenance,4.5
2025-10-14,TR007,Refueling,6.2
2025-10-14,TR008,Refueling,5.8
2025-10-14,TR009,Refueling,4.0
2025-10-14,TR010,Operator Delay,4.0
2025-10-14,TR017,Breakdown,6.5
2025-10-14,EX002,Breakdown,7.4
2025-10-15,TR003,Breakdown,1.1
2025-10-15,TR008,Breakdown,6.5
2025-10-15,TR011,Weather,4.3
2025-10-15,TR013,Operator Delay,6.1
2025-10-15,TR017,Refueling,2.3
2025-10-15,EX003,Weather,7.4
2025-10-15,DR001,Weather,3.8
2025-10-15,DR002,Breakdown,2.6
2025-10-15,DR003,Breakdown,5.1
2025-10-16,TR001,Weather,7.1
2025-10-16,TR002,Maintenance,4.3
2025-10-16,TR004,Maintenance,5.8
2025-10-16,TR005,Operator Delay,3.9
2025-10-16,TR006,Maintenance,7.7
2025-10-16,TR008,Maintenance,5.9
2025-10-16,TR012,Operator Delay,6.4
2025-10-16,TR014,Refueling,5.1
2025-10-16,TR016,Breakdown,7.7
2025-10-16,TR017,Breakdown,7.1
2025-10-16,TR018,Refueling,4.3
2025-10-16,TR019,Refueling,4.6
2025-10-16,EX003,Operator Delay,0.9
2025-10-17,TR001,Breakdown,2.2
2025-10-17,TR002,Refueling,6.9
2025-10-17,TR006,Operator Delay,3.9
2025-10-17,TR009,Breakdown,2.1
2025-10-17,TR011,Operator Delay,0.7
2025-10-17,TR014,Weather,6.3
2025-10-17,TR017,Refueling,7.1
2025-10-17,TR018,Maintenance,5.2
2025-10-17,TR019,Refueling,4.5
2025-10-17,TR020,Weather,1.1
2025-10-17,DR002,Refueling,7.7
2025-10-18,TR002,Refueling,1.2
2025-10-18,TR003,Breakdown,4.2
2025-10-18,TR005,Breakdown,2.2
2025-10-18,TR006,Refueling,6.5
2025-10-18,TR007,Refueling,6.6
2025-10-18,TR012,Maintenance,6.8
2025-10-18,TR013,Refueling,4.9
2025-10-18,TR017,Breakdown,2.6
2025-10-18,TR018,Weather,4.4
2025-10-18,EX001,Refueling,2.5
2025-10-18,EX002,Weather,6.4
2025-10-18,DR001,Operator Delay,3.2
2025-10-19,TR003,Breakdown,7.4
2025-10-19,TR008,Breakdown,3.0
2025-10-19,TR009,Breakdown,1.1
2025-10-19,TR010,Refueling,2.1
2025-10-19,TR013,Refueling,1.6
2025-10-19,TR014,Breakdown,2.0
2025-10-19,EX002,Maintenance,7.8
2025-10-20,TR006,Breakdown,6.3
2025-10-20,TR007,Operator Delay,2.4
2025-10-20,TR008,Maintenance,4.1
2025-10-20,TR012,Breakdown,6.8
2025-10-20,TR015,Maintenance,4.4
2025-10-20,TR020,Refueling,5.7
2025-10-20,EX001,Refueling,3.0
2025-10-21,TR003,Operator Delay,1.9
2025-10-21,TR011,Refueling,6.4
2025-10-21,TR013,Breakdown,7.0
2025-10-21,TR015,Operator Delay,7.1
2025-10-21,TR016,Breakdown,2.2
2025-10-21,EX004,Breakdown,3.9
2025-10-21,EX005,Weather,3.5
2025-10-21,DR001,Breakdown,4.6
2025-10-21,DR002,Breakdown,1.9
2025-10-22,TR003,Maintenance,5.8
2025-10-22,TR004,Operator Delay,1.5
2025-10-22,TR007,Refueling,4.2
2025-10-22,TR011,Breakdown,6.4
2025-10-22,TR019,Refueling,6.8
2025-10-22,EX001,Maintenance,7.7
2025-10-22,EX005,Weather,7.8
2025-10-22,DR001,Weather,2.8
2025-10-23,TR002,Operator Delay,7.7
2025-10-23,TR003,Breakdown,5.7
2025-10-23,TR004,Weather,2.2
2025-10-23,TR007,Operator Delay,3.3
2025-10-23,TR018,Operator Delay,6.8
2025-10-23,EX001,Weather,1.7
2025-10-23,EX002,Maintenance,5.2
2025-10-23,EX004,Weather,2.9
2025-10-23,DR001,Maintenance,5.2
2025-10-24,TR003,Refueling,6.5
2025-10-24,TR004,Operator Delay,3.3
2025-10-24,TR008,Weather,8.0
2025-10-24,TR011,Breakdown,1.3
2025-10-24,TR013,Maintenance,3.7
2025-10-24,TR017,Refueling,7.3
2025-10-24,EX004,Weather,6.4
2025-10-25,TR001,Refueling,6.3
2025-10-25,TR003,Operator Delay,1.1
2025-10-25,TR006,Weather,7.5
2025-10-25,TR008,Weather,6.4
2025-10-25,TR012,Refueling,2.3
2025-10-25,TR013,Weather,3.3
2025-10-25,TR017,Refueling,5.2
2025-10-25,TR019,Refueling,4.5
2025-10-25,TR020,Breakdown,4.9
2025-10-25,EX002,Breakdown,5.8
2025-10-26,TR005,Breakdown,7.0
2025-10-26,TR010,Weather,3.4
2025-10-26,TR012,Weather,6.1
2025-10-26,TR017,Breakdown,3.5
2025-10-26,TR018,Weather,7.8
2025-10-26,TR019,Operator Delay,4.4
2025-10-26,EX001,Weather,3.5
2025-10-26,EX004,Refueling,3.4
2025-10-27,TR001,Weather,6.9
2025-10-27,TR002,Breakdown,8.0
2025-10-27,TR003,Weather,7.6
2025-10-27,TR004,Refueling,5.2
2025-10-27,TR008,Refueling,4.6
2025-10-27,TR009,Refueling,4.4
2025-10-27,TR010,Breakdown,1.7
2025-10-27,TR017,Weather,7.3
2025-10-27,TR018,Refueling,7.3
2025-10-27,TR019,Weather,1.5
2025-10-27,DR001,Breakdown,7.0
2025-10-27,DR002,Operator Delay,4.1
2025-10-27,DR003,Breakdown,1.4
2025-10-28,TR003,Breakdown,5.0
2025-10-28,TR004,Breakdown,7.3
2025-10-28,TR007,Maintenance,1.3
2025-10-28,TR009,Maintenance,5.8
2025-10-28,TR013,Maintenance,2.2
2025-10-28,TR015,Weather,3.3
2025-10-28,TR018,Weather,1.2
2025-10-28,TR020,Breakdown,2.4
2025-10-28,EX001,Breakdown,1.6
2025-10-28,EX002,Operator Delay,6.5
2025-10-28,EX003,Breakdown,6.6
2025-10-28,DR003,Maintenance,1.6
2025-10-29,TR001,Weather,7.3
2025-10-29,TR006,Refueling,4.8
2025-10-29,TR007,Maintenance,2.1
2025-10-29,TR010,Operator Delay,6.3
2025-10-29,TR012,Refueling,5.4
2025-10-29,TR016,Operator Delay,7.2
2025-10-29,TR017,Maintenance,4.9
2025-10-29,TR019,Breakdown,7.1
2025-10-29,EX003,Refueling,5.7
2025-10-29,EX004,Weather,4.5
2025-10-29,DR001,Refueling,2.3
2025-10-30,TR003,Breakdown,2.9
2025-10-30,TR005,Maintenance,3.3
2025-10-30,TR018,Refueling,3.4
2025-10-30,TR019,Operator Delay,1.3
2025-10-30,TR020,Operator Delay,2.4
2025-10-30,EX003,Weather,1.5
2025-10-30,EX004,Operator Delay,2.5
2025-10-30,EX005,Refueling,1.6
2025-10-30,DR001,Maintenance,5.8
2025-10-30,DR002,Operator Delay,3.9
2025-10-31,TR006,Refueling,1.4
2025-10-31,TR012,Operator Delay,1.1
2025-10-31,TR014,Operator Delay,3.9
2025-10-31,TR020,Refueling,4.2
2025-10-31,EX001,Weather,6.8
2025-10-31,DR003,Operator Delay,2.0
2025-11-01,TR001,Operator Delay,7.3
2025-11-01,TR002,Operator Delay,3.7
2025-11-01,TR004,Operator Delay,7.7
2025-11-01,TR006,Refueling,5.4
2025-11-01,TR007,Breakdown,1.3
2025-11-01,TR008,Breakdown,7.8
2025-11-01,TR010,Weather,5.1
2025-11-01,TR011,Weather,2.7
2025-11-01,TR014,Operator Delay,5.1
2025-11-01,TR016,Refueling,4.6
2025-11-01,TR018,Maintenance,4.0
2025-11-01,TR019,Refueling,2.8
2025-11-01,TR020,Operator Delay,2.3
2025-11-01,EX003,Refueling,3.8
2025-11-01,DR002,Operator Delay,3.1
2025-11-02,TR002,Maintenance,2.8
2025-11-02,TR004,Operator Delay,1.3
2025-11-02,TR006,Weather,4.4
2025-11-02,TR008,Breakdown,4.3
2025-11-02,TR015,Maintenance,4.1
2025-11-02,EX002,Breakdown,0.7
2025-11-02,DR001,Breakdown,2.3
2025-11-02,DR003,Maintenance,1.4
2025-11-03,TR001,Weather,4.3
2025-11-03,TR003,Weather,2.6
2025-11-03,TR004,Maintenance,7.7
2025-11-03,TR006,Operator Delay,1.8
2025-11-03,TR007,Maintenance,7.5
2025-11-03,TR008,Operator Delay,6.8
2025-11-03,TR011,Refueling,6.7
2025-11-03,TR014,Refueling,0.9
2025-11-03,TR015,Breakdown,4.3
2025-11-03,EX003,Operator Delay,1.4
2025-11-03,DR003,Refueling,6.1
2025-11-04,TR006,Maintenance,2.2
2025-11-04,TR011,Maintenance,3.3
2025-11-04,TR013,Breakdown,6.9
2025-11-04,TR014,Operator Delay,5.6
2025-11-04,TR016,Refueling,4.5
2025-11-04,TR019,Maintenance,1.0
2025-11-04,EX003,Refueling,3.1
2025-11-04,EX004,Operator Delay,4.3
2025-11-05,TR004,Maintenance,7.7
2025-11-05,TR005,Operator Delay,2.8
2025-11-05,TR006,Refueling,4.1
2025-11-05,TR010,Weather,6.2
2025-11-05,TR013,Operator Delay,3.2
2025-11-05,TR014,Refueling,1.5
2025-11-05,TR016,Weather,5.7
2025-11-05,TR019,Weather,5.5
2025-11-05,TR020,Maintenance,1.4
2025-11-05,EX002,Maintenance,4.6
2025-11-05,EX003,Weather,1.1
2025-11-05,DR001,Weather,5.8
2025-11-05,DR003,Operator Delay,2.8
2025-11-06,TR002,Maintenance,7.8
2025-11-06,TR006,Refueling,2.5
2025-11-06,TR008,Operator Delay,6.8
2025-11-06,TR012,Breakdown,4.4
2025-11-06,EX003,Refueling,6.7
2025-11-06,EX005,Weather,2.5
2025-11-07,TR001,Breakdown,1.0
2025-11-07,TR002,Breakdown,6.8
2025-11-07,TR004,Operator Delay,6.3
2025-11-07,TR010,Breakdown,6.4
2025-11-07,TR012,Operator Delay,6.9
2025-11-07,TR013,Refueling,7.5
2025-11-07,TR014,Operator Delay,5.2
2025-11-07,TR017,Maintenance,8.0
2025-11-07,EX001,Refueling,6.1
2025-11-07,EX002,Weather,1.5
2025-11-07,DR001,Maintenance,3.3
2025-11-08,TR001,Operator Delay,3.5
2025-11-08,TR004,Operator Delay,1.3
2025-11-08,TR005,Operator Delay,6.5
2025-11-08,TR007,Maintenance,6.9
2025-11-08,TR008,Operator Delay,1.3
2025-11-08,TR011,Operator Delay,1.3
2025-11-08,TR016,Refueling,6.7
2025-11-08,TR017,Operator Delay,1.5
2025-11-08,EX002,Maintenance,6.1
2025-11-08,EX003,Weather,3.1
2025-11-08,EX005,Maintenance,7.7
2025-11-09,TR003,Refueling,6.7
2025-11-09,TR004,Weather,4.9
2025-11-09,TR005,Breakdown,1.1
2025-11-09,TR007,Refueling,7.8
2025-11-09,TR009,Refueling,4.7
2025-11-09,TR010,Refueling,2.5
2025-11-09,TR012,Operator Delay,7.9
2025-11-09,TR013,Breakdown,2.4
2025-11-09,TR016,Weather,1.6
2025-11-09,TR017,Refueling,5.0
2025-11-09,TR020,Weather,7.3
2025-11-09,EX003,Refueling,5.2
2025-11-09,EX005,Operator Delay,4.9
2025-11-09,DR002,Maintenance,1.7
2025-11-09,DR003,Refueling,3.3
2025-11-10,TR002,Maintenance,3.6
2025-11-10,TR003,Operator Delay,1.3
2025-11-10,TR006,Refueling,4.3
2025-11-10,TR009,Weather,4.1
2025-11-10,TR010,Operator Delay,3.0
2025-11-10,TR016,Weather,1.9
2025-11-10,TR019,Operator Delay,2.7
2025-11-10,EX002,Weather,2.7
2025-11-10,EX004,Weather,3.3
2025-11-11,TR004,Breakdown,2.7
2025-11-11,TR009,Weather,7.8
2025-11-11,TR010,Breakdown,4.5
2025-11-11,TR011,Breakdown,0.5
2025-11-11,TR013,Refueling,1.9
2025-11-11,TR016,Refueling,2.4
2025-11-11,TR017,Weather,0.8
2025-11-11,TR019,Breakdown,6.1
2025-11-11,TR020,Refueling,4.5
2025-11-11,EX005,Refueling,1.2
2025-11-12,TR002,Weather,1.0
2025-11-12,TR003,Refueling,5.3
2025-11-12,TR004,Operator Delay,4.2
2025-11-12,TR007,Refueling,4.0
2025-11-12,TR012,Refueling,1.1
2025-11-12,TR013,Weather,5.4
2025-11-12,TR014,Operator Delay,0.5
2025-11-12,TR019,Weather,4.1
2025-11-12,EX003,Operator Delay,2.0
2025-11-12,EX004,Breakdown,6.0
2025-11-12,EX005,Operator Delay,1.6
2025-11-12,DR001,Weather,4.5
2025-11-13,TR012,Operator Delay,5.0
2025-11-13,TR013,Operator Delay,6.5
2025-11-13,TR018,Refueling,6.6
2025-11-13,TR020,Maintenance,0.6
2025-11-13,EX004,Operator Delay,5.9
2025-11-14,TR002,Breakdown,3.6
2025-11-14,TR004,Breakdown,6.1
2025-11-14,TR007,Breakdown,3.4
2025-11-14,TR008,Weather,6.6
2025-11-14,TR010,Operator Delay,5.2
2025-11-14,TR017,Maintenance,5.8
2025-11-14,EX002,Weather,6.2
2025-11-14,EX004,Maintenance,3.3
2025-11-15,TR002,Refueling,5.0
2025-11-15,TR004,Weather,7.8
2025-11-15,TR006,Maintenance,1.0
2025-11-15,TR016,Weather,7.9
2025-11-15,TR019,Breakdown,2.1
2025-11-15,EX003,Refueling,4.3
2025-11-15,EX004,Breakdown,1.3
2025-11-16,TR006,Operator Delay,5.2
2025-11-16,TR009,Maintenance,7.1
2025-11-16,TR012,Maintenance,5.8
2025-11-16,TR015,Maintenance,4.5
2025-11-16,TR016,Maintenance,4.3
2025-11-16,TR017,Breakdown,7.7
2025-11-16,TR019,Weather,5.7
2025-11-16,TR020,Maintenance,2.7
2025-11-16,EX002,Weather,7.1
2025-11-17,TR001,Refueling,7.0
2025-11-17,TR002,Breakdown,7.5
2025-11-17,TR003,Breakdown,3.7
2025-11-17,TR006,Weather,5.1
2025-11-17,TR007,Operator Delay,2.7
2025-11-17,TR010,Breakdown,7.9
2025-11-17,TR013,Weather,2.8
2025-11-17,TR020,Operator Delay,5.5
2025-11-17,EX002,Operator Delay,6.8
2025-11-17,EX005,Operator Delay,2.0
2025-11-17,DR003,Maintenance,5.0
2025-11-18,TR001,Weather,6.1
2025-11-18,TR010,Maintenance,3.0
2025-11-18,TR011,Operator Delay,1.4
2025-11-18,TR019,Maintenance,5.0
2025-11-18,TR020,Operator Delay,1.3
2025-11-18,EX001,Operator Delay,5.0
2025-11-18,DR003,Breakdown,3.6
2025-11-19,TR001,Maintenance,2.8
2025-11-19,TR005,Operator Delay,4.4
2025-11-19,TR009,Breakdown,1.6
2025-11-19,TR010,Refueling,0.8
2025-11-19,TR011,Refueling,2.3
2025-11-19,TR012,Weather,0.6
2025-11-19,TR018,Refueling,3.7
2025-11-19,EX001,Refueling,2.8
2025-11-19,DR003,Refueling,5.4
2025-11-20,TR002,Refueling,4.7
2025-11-20,TR003,Maintenance,4.7
2025-11-20,TR005,Refueling,3.7
2025-11-20,TR009,Maintenance,2.7
2025-11-20,TR012,Weather,2.1
2025-11-20,TR015,Refueling,4.3
2025-11-20,TR016,Weather,0.5
2025-11-20,TR017,Maintenance,1.5
2025-11-20,EX002,Operator Delay,4.9
2025-11-20,EX003,Breakdown,6.5
2025-11-20,EX004,Breakdown,7.0
2025-11-21,TR001,Operator Delay,1.9
2025-11-21,TR002,Operator Delay,2.8
2025-11-21,TR003,Weather,5.8
2025-11-21,TR010,Breakdown,1.9
2025-11-21,TR012,Operator Delay,4.4
2025-11-21,TR016,Refueling,3.8
2025-11-22,TR001,Breakdown,3.2
2025-11-22,TR002,Operator Delay,5.3
2025-11-22,TR011,Refueling,3.8
2025-11-22,TR012,Refueling,5.4
2025-11-22,TR013,Maintenance,0.7
2025-11-22,TR015,Breakdown,4.5
2025-11-22,EX003,Breakdown,7.4
2025-11-22,EX004,Breakdown,3.4
2025-11-22,EX005,Operator Delay,7.8
2025-11-22,DR001,Breakdown,3.7
2025-11-22,DR002,Operator Delay,6.3
2025-11-23,TR003,Weather,3.5
2025-11-23,TR006,Refueling,6.7
2025-11-23,TR010,Refueling,3.4
2025-11-23,TR015,Operator Delay,3.2
2025-11-23,TR017,Refueling,7.8
2025-11-23,TR018,Maintenance,2.7
2025-11-23,EX003,Refueling,2.7
2025-11-23,DR002,Breakdown,5.2
2025-11-24,TR004,Refueling,7.6
2025-11-24,TR012,Maintenance,7.7
2025-11-24,TR014,Refueling,4.2
2025-11-24,TR017,Operator Delay,6.8
2025-11-24,EX004,Refueling,1.9
2025-11-24,DR001,Breakdown,6.7
2025-11-25,TR001,Breakdown,5.0
2025-11-25,TR002,Maintenance,2.4
2025-11-25,TR005,Breakdown,7.0
2025-11-25,TR007,Breakdown,5.1
2025-11-25,TR011,Refueling,5.1
2025-11-25,TR012,Breakdown,4.6
2025-11-25,TR013,Breakdown,6.1
2025-11-25,TR015,Refueling,3.1
2025-11-25,TR017,Refueling,2.0
2025-11-25,EX001,Weather,2.2
2025-11-25,EX003,Operator Delay,1.6
2025-11-25,EX004,Operator Delay,7.0
2025-11-25,DR001,Maintenance,1.1
2025-11-25,DR002,Weather,5.0
2025-11-25,DR003,Operator Delay,6.2
2025-11-26,TR004,Breakdown,7.4
2025-11-26,TR005,Breakdown,3.1
2025-11-26,TR010,Refueling,7.2
2025-11-26,TR011,Operator Delay,0.8
2025-11-26,TR013,Refueling,2.8
2025-11-26,TR018,Weather,4.6
2025-11-26,EX003,Breakdown,6.4
2025-11-26,EX005,Breakdown,7.6
2025-11-27,TR003,Operator Delay,4.1
2025-11-27,TR006,Weather,5.6
2025-11-27,TR007,Refueling,5.8
2025-11-27,TR010,Refueling,5.4
2025-11-27,TR011,Refueling,1.9
2025-11-27,TR013,Operator Delay,1.2
2025-11-27,TR016,Maintenance,6.5
2025-11-27,TR019,Weather,1.4
2025-11-27,TR020,Weather,1.1
2025-11-27,EX001,Refueling,2.0
2025-11-28,TR003,Breakdown,5.4
2025-11-28,TR007,Weather,6.7
2025-11-28,TR008,Weather,2.0
2025-11-28,TR011,Operator Delay,6.5
2025-11-28,TR013,Maintenance,1.9
2025-11-28,TR014,Weather,6.5
2025-11-28,TR015,Weather,0.5
2025-11-28,TR016,Operator Delay,5.1
2025-11-28,TR019,Weather,5.8
2025-11-28,EX002,Operator Delay,6.3
2025-11-28,EX005,Operator Delay,3.5
2025-11-28,DR002,Breakdown,1.1
2025-11-28,DR003,Refueling,0.7
2025-11-29,TR004,Breakdown,3.0
2025-11-29,TR007,Breakdown,2.8
2025-11-29,TR009,Breakdown,5.6
2025-11-29,TR010,Weather,5.9
2025-11-29,TR012,Breakdown,6.3
2025-11-29,TR013,Refueling,1.4
2025-11-29,TR014,Maintenance,0.8
2025-11-29,TR017,Refueling,3.1
2025-11-29,TR020,Maintenance,5.1
2025-11-29,EX003,Weather,1.5
2025-11-29,DR002,Breakdown,0.8
2025-11-30,TR001,Maintenance,6.5
2025-11-30,TR002,Refueling,5.0
2025-11-30,TR003,Refueling,4.9
2025-11-30,TR004,Refueling,5.6
2025-11-30,TR005,Refueling,2.3
2025-11-30,TR006,Maintenance,1.1
2025-11-30,TR010,Maintenance,5.4
2025-11-30,TR016,Refueling,0.9
2025-11-30,EX003,Maintenance,3.1
2025-11-30,EX004,Weather,7.7
2025-11-30,DR003,Maintenance,5.6
2025-12-01,TR002,Weather,6.6
2025-12-01,TR003,Operator Delay,4.6
2025-12-01,TR005,Maintenance,0.8
2025-12-01,TR008,Refueling,7.4
2025-12-01,TR009,Refueling,6.2
2025-12-01,TR010,Operator Delay,0.7
2025-12-01,TR013,Refueling,6.2
2025-12-01,TR014,Refueling,7.4
2025-12-01,TR018,Breakdown,4.3
2025-12-01,EX002,Refueling,1.0
2025-12-01,EX004,Operator Delay,4.4
2025-12-01,EX005,Operator Delay,7.7
2025-12-02,TR001,Operator Delay,6.8
2025-12-02,TR002,Refueling,5.7
2025-12-02,TR003,Maintenance,7.2
2025-12-02,TR005,Operator Delay,2.6
2025-12-02,TR007,Maintenance,6.9
2025-12-02,TR008,Operator Delay,5.2
2025-12-02,TR012,Maintenance,4.5
2025-12-02,TR014,Refueling,2.9
2025-12-02,TR016,Weather,1.0
2025-12-02,TR019,Breakdown,3.0
2025-12-02,DR001,Refueling,6.6
2025-12-03,TR003,Operator Delay,3.2
2025-12-03,TR005,Weather,7.5
2025-12-03,TR012,Refueling,1.0
2025-12-03,TR013,Breakdown,3.2
2025-12-03,TR015,Breakdown,6.6
2025-12-03,TR019,Refueling,4.1
2025-12-03,TR020,Refueling,3.9
2025-12-03,EX003,Maintenance,7.3
2025-12-03,EX004,Breakdown,2.8
2025-12-03,DR002,Operator Delay,7.4
2025-12-03,DR003,Operator Delay,0.6
2025-12-04,TR001,Refueling,2.6
2025-12-04,TR005,Maintenance,4.2
2025-12-04,TR011,Weather,7.3
2025-12-05,TR001,Maintenance,1.7
2025-12-05,TR007,Refueling,4.9
2025-12-05,TR010,Maintenance,7.2
2025-12-05,EX003,Weather,4.4
2025-12-05,EX005,Refueling,2.1
2025-12-06,TR001,Refueling,4.0
2025-12-06,TR002,Refueling,6.8
2025-12-06,TR003,Breakdown,2.2
2025-12-06,TR004,Weather,2.5
2025-12-06,TR007,Weather,2.0
2025-12-06,TR010,Maintenance,7.7
2025-12-06,TR011,Operator Delay,3.0
2025-12-06,TR014,Operator Delay,6.0
2025-12-06,EX002,Operator Delay,4.5
2025-12-06,EX003,Refueling,4.5
2025-12-06,DR003,Operator Delay,3.4
2025-12-07,TR001,Operator Delay,6.6
2025-12-07,TR004,Breakdown,1.2
2025-12-07,TR005,Maintenance,3.8
2025-12-07,TR010,Refueling,5.6
2025-12-07,TR012,Breakdown,4.4
2025-12-07,TR015,Breakdown,6.2
2025-12-07,TR018,Weather,6.7
2025-12-07,TR020,Refueling,2.3
2025-12-07,EX001,Maintenance,6.2
2025-12-07,DR001,Refueling,2.3
2025-12-08,TR001,Operator Delay,2.9
2025-12-08,TR004,Operator Delay,0.9
2025-12-08,TR007,Operator Delay,4.3
2025-12-08,TR010,Weather,2.5
2025-12-08,TR011,Operator Delay,1.5
2025-12-08,TR014,Breakdown,6.9
2025-12-08,TR018,Weather,2.8
2025-12-08,TR020,Operator Delay,5.2
2025-12-08,EX001,Weather,3.1
2025-12-08,EX003,Maintenance,3.0
2025-12-08,EX004,Weather,2.5
2025-12-09,TR001,Maintenance,6.6
2025-12-09,TR002,Breakdown,3.5
2025-12-09,TR003,Refueling,7.8
2025-12-09,TR011,Operator Delay,2.5
2025-12-09,TR013,Weather,3.1
2025-12-09,TR017,Operator Delay,3.1
2025-12-09,TR020,Weather,5.1
2025-12-09,EX001,Refueling,7.1
2025-12-09,EX004,Breakdown,3.1
2025-12-09,EX005,Refueling,6.6
2025-12-09,DR003,Operator Delay,6.0
2025-12-10,TR001,Weather,5.8
2025-12-10,TR002,Operator Delay,7.1
2025-12-10,TR005,Operator Delay,1.2
2025-12-10,TR007,Breakdown,6.7
2025-12-10,TR020,Operator Delay,4.3
2025-12-10,EX002,Refueling,4.4
2025-12-10,EX005,Operator Delay,0.6
2025-12-10,DR002,Operator Delay,2.4
2025-12-10,DR003,Maintenance,6.1
2025-12-11,TR001,Operator Delay,4.9
2025-12-11,TR008,Operator Delay,6.2
2025-12-11,TR009,Refueling,2.5
2025-12-11,TR011,Maintenance,2.0
2025-12-11,TR012,Refueling,0.8
2025-12-11,TR016,Operator Delay,3.3
2025-12-11,TR017,Refueling,1.9
2025-12-11,EX001,Breakdown,3.0
2025-12-11,EX002,Refueling,5.7
2025-12-11,DR001,Maintenance,4.1
2025-12-11,DR003,Refueling,3.0
2025-12-12,TR007,Weather,6.1
2025-12-12,TR010,Operator Delay,6.6
2025-12-12,TR013,Operator Delay,5.7
2025-12-12,TR020,Refueling,2.4
2025-12-12,EX002,Weather,3.5
2025-12-12,EX004,Refueling,3.9
2025-12-12,DR002,Weather,6.9
2025-12-13,TR006,Weather,2.0
2025-12-13,TR013,Weather,6.7
2025-12-13,TR020,Breakdown,2.7
2025-12-13,EX002,Breakdown,0.8
2025-12-13,DR001,Refueling,6.7
2025-12-13,DR003,Breakdown,7.4
2025-12-14,TR003,Breakdown,4.3
2025-12-14,TR004,Operator Delay,6.1
2025-12-14,TR007,Breakdown,3.3
2025-12-14,TR010,Maintenance,3.5
2025-12-14,TR011,Operator Delay,7.8
2025-12-14,TR012,Breakdown,5.4
2025-12-14,TR014,Weather,5.1
2025-12-14,TR017,Maintenance,7.6
2025-12-14,EX001,Breakdown,7.7
2025-12-14,DR001,Maintenance,3.2
2025-12-15,TR002,Breakdown,5.0
2025-12-15,TR006,Breakdown,2.8
2025-12-15,TR007,Weather,3.0
2025-12-15,TR009,Operator Delay,4.5
2025-12-15,TR014,Maintenance,0.7
2025-12-15,TR015,Maintenance,1.3
2025-12-15,EX001,Operator Delay,7.7
2025-12-15,EX004,Weather,2.7
2025-12-15,EX005,Operator Delay,3.8
2025-12-15,DR001,Operator Delay,7.2
2025-12-15,DR002,Breakdown,5.2
2025-12-15,DR003,Refueling,7.8
2025-12-16,TR005,Operator Delay,7.6
2025-12-16,TR007,Maintenance,3.2
2025-12-16,TR008,Breakdown,3.0
2025-12-16,TR012,Operator Delay,7.5
2025-12-16,TR017,Weather,6.6
2025-12-16,EX001,Refueling,6.9
2025-12-16,EX003,Maintenance,5.3
2025-12-16,EX004,Refueling,4.9
2025-12-16,DR002,Operator Delay,7.8
2025-12-17,TR003,Operator Delay,1.3
2025-12-17,TR005,Weather,0.7
